DEPARTMENT,CATEGORY,SUBCATEGORY,SUBSUBCATEGORY,GENDER,SKU,SKU_VARIANT,PRODUCT_NAME,PRICE_RETAIL,PRICE_CURRENT,PRICE_RETAIL_RAW,PRICE_LABEL,PRICE_CURRENT_RAW,BRAND,PROMOTION,URL,SOURCE_URL,BREADCRUMBS,SORT_BY_RANKING,SCAN_DATE,TID
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,KK12100BZ-I11,,SIGNATURE TEE UNISEX - T-Shirt basic - lilac,29.95,29.95,"29,95?€",,"29,95?€",Karl Kani,,https://www.zalando.de/herren/?q=KK12100BZ-I11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,822,2023/1/29 1:31,24426719
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,UR622O01R-G13,,T-Shirt basic - burgundy,12.99,12.99,"12,99?€",,"12,99?€",Urban Classics,,https://www.zalando.de/herren/?q=UR622O01R-G13,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,823,2023/1/29 1:31,24426720
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,C1422O0BL-M12,,AMERICAN SCRIPT - T-Shirt basic - dark cedar,38.9,38.9,"38,90?€",ab,"38,90?€",Carhartt WIP,,https://www.zalando.de/herren/?q=C1422O0BL-M12,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,824,2023/1/29 1:31,24426721
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,JA222O515-B11,,COLLO ROLLINO - T-Shirt basic - beige,19.99,17.79,"19,99?€",,"17,79?€",Jack & Jones,,https://www.zalando.de/herren/?q=JA222O515-B11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,825,2023/1/29 1:31,24426722
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,JA222O3U0-Q12,,JJERELAXED O NECK - T-Shirt basic - asphalt,14.99,14.99,"14,99?€",ab,"14,99?€",Jack & Jones,,https://www.zalando.de/herren/?q=JA222O3U0-Q12,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,826,2023/1/29 1:31,24426723
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,JAM22O07X-K11,,JPRBRODY TEE CREW NECK 5 PACK - T-Shirt basic - navy blazer/white/olive night/black/portroyale,79.99,79.99,"79,99?€",,"79,99?€",Jack & Jones PREMIUM,,https://www.zalando.de/herren/?q=JAM22O07X-K11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,827,2023/1/29 1:31,24426724
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,H0422O0ED-M11,,CREW EMEA 3 PACK - T-Shirt basic - green/white/grey,44.95,44.95,"44,95?€",,"44,95?€",Hollister Co.,,https://www.zalando.de/herren/?q=H0422O0ED-M11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,828,2023/1/29 1:31,24426725
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,MGR22O002-A11,,2 PACK  - T-Shirt basic - wei?,29.9,29.9,"29,90?€",,"29,90?€",Marvelis,,https://www.zalando.de/herren/?q=MGR22O002-A11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,829,2023/1/29 1:31,24426726
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,GS122O0R9-B11,,LASH  - T-Shirt basic - light rock,29.95,22.55,"29,95?€",,"22,55?€",G-Star,,https://www.zalando.de/herren/?q=GS122O0R9-B11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,830,2023/1/29 1:31,24426727
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,SO222O17J-N11,,T-Shirt basic - khaki/oliv,12.99,11.89,"12,99?€",ab,"11,89?€",s.Oliver,,https://www.zalando.de/herren/?q=SO222O17J-N11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,831,2023/1/29 1:31,24426728
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,BUS22O02K-A11,,REGULAR FIT - T-Shirt basic - white,29.99,19.79,"29,99?€",,"19,79?€",Buratti,,https://www.zalando.de/herren/?q=BUS22O02K-A11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,832,2023/1/29 1:31,24426729
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,NI122O0WS-A11,,CLUB TEE - T-Shirt basic - sail/light photo blue,34.95,34.95,"34,95?€",,"34,95?€",Nike Sportswear,,https://www.zalando.de/herren/?q=NI122O0WS-A11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,833,2023/1/29 1:31,24426730
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,C1422O0G6-M11,,POCKET - T-Shirt basic - yucca,34.95,34.95,"34,95?€",,"34,95?€",Carhartt WIP,,https://www.zalando.de/herren/?q=C1422O0G6-M11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,834,2023/1/29 1:31,24426731
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,FOU22O00J-Q11,,BRONXSON MIT BRUSTTASCHE - T-Shirt basic - schwarz,29.95,19.95,"29,95?€",,"19,95?€",FORSBERG,,https://www.zalando.de/herren/?q=FOU22O00J-Q11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,835,2023/1/29 1:31,24426732
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,CJM22O00C-C11,,5ER PACK  - T-Shirt basic - grau,28.99,28.99,"28,99?€",,"28,99?€",Cotton Prime,,https://www.zalando.de/herren/?q=CJM22O00C-C11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,836,2023/1/29 1:31,24426733
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,1FI22O05D-M11,,SMALL LOGO TEE - T-Shirt basic - calliste green,34.95,16.95,"34,95?€",,"16,95?€",Fila,,https://www.zalando.de/herren/?q=1FI22O05D-M11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,837,2023/1/29 1:31,24426734
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,PI922O00I-C11,,T-Shirt basic - light grey melange,9.99,9.99,"9,99?€",,"9,99?€",Pier One,,https://www.zalando.de/herren/?q=PI922O00I-C11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,838,2023/1/29 1:31,24426735
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,A0F22O09X-B11,,DATE NIGHT TEE - T-Shirt basic - tan,34.95,30.95,"34,95?€",,"30,95?€",Abercrombie & Fitch,,https://www.zalando.de/herren/?q=A0F22O09X-B11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,839,2023/1/29 1:31,24426736
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,BB122O0L2-A11,,THOMPSON - T-Shirt basic - open white,79.95,39.95,"79,95?€",,"39,95?€",BOSS,,https://www.zalando.de/herren/?q=BB122O0L2-A11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,840,2023/1/29 1:31,24426737
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,TOB22O09O-K12,,SLIM JASPE C NECK - T-Shirt basic - twilight navy,29.95,23.95,"29,95?€",ab,"23,95?€",Tommy Jeans,,https://www.zalando.de/herren/?q=TOB22O09O-K12,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,841,2023/1/29 1:31,24426738
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,JOC22O04B-G11,,JUMPMAN CREW - T-Shirt basic - gym red/black,29.95,29.95,"29,95?€",,"29,95?€",Jordan,,https://www.zalando.de/herren/?q=JOC22O04B-G11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,842,2023/1/29 1:31,24426739
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,VA222O08U-A11,,MN OFF THE WALL CLASSIC SS - T-Shirt basic - white,38,34.2,"38,00?€",,"34,20?€",Vans,,https://www.zalando.de/herren/?q=VA222O08U-A11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,843,2023/1/29 1:31,24426740
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,PE122O0FG-C11,,ORIGINAL - T-Shirt basic - grey marl,19.9,19.9,"19,90?€",ab,"19,90?€",Pepe Jeans,,https://www.zalando.de/herren/?q=PE122O0FG-C11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,844,2023/1/29 1:31,24426741
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,PI922OA3P-Q11,,T-Shirt basic - black,14.99,14.99,"14,99?€",,"14,99?€",Pier One,,https://www.zalando.de/herren/?q=PI922OA3P-Q11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,845,2023/1/29 1:31,24426742
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,C1422O0G6-A11,,POCKET - T-Shirt basic - white,34.95,34.95,"34,95?€",,"34,95?€",Carhartt WIP,,https://www.zalando.de/herren/?q=C1422O0G6-A11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,846,2023/1/29 1:31,24426743
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,L0M22O00B-C12,,BIG RELAXED FIT TEE - T-Shirt basic - mottled grey,29.95,22.55,"29,95?€",,"22,55?€",Levi's? Plus,,https://www.zalando.de/herren/?q=L0M22O00B-C12,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,847,2023/1/29 1:31,24426744
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,SIF22O0SN-Q11,,SIKSILK FOUNDATION HIGH NECK TEE - T-Shirt basic - black,34.95,34.95,"34,95?€",,"34,95?€",SIKSILK,,https://www.zalando.de/herren/?q=SIF22O0SN-Q11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,848,2023/1/29 1:31,24426745
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,WEB22O05A-M21,,GREAT - T-Shirt basic - green,25,18.8,"25,00?€",,"18,80?€",Weekday,,https://www.zalando.de/herren/?q=WEB22O05A-M21,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,849,2023/1/29 1:31,24426746
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,SO222O1QH-Q11,,T-Shirt basic - schwarz,15.99,15.99,"15,99?€",,"15,99?€",s.Oliver,,https://www.zalando.de/herren/?q=SO222O1QH-Q11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,850,2023/1/29 1:31,24426747
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,C6F22O0A1-K11,,T-Shirt basic - dark blue,7.99,7.99,"7,99?€",,"7,99?€",C&A,,https://www.zalando.de/herren/?q=C6F22O0A1-K11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,851,2023/1/29 1:31,24426748
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,PI922O0TV-K11,,5 PACK - T-Shirt basic - mottled blue/light green/off-white,39.99,39.99,"39,99?€",,"39,99?€",Pier One,,https://www.zalando.de/herren/?q=PI922O0TV-K11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,852,2023/1/29 1:31,24426749
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,YAB22O000-Q11,,5 PACK - T-Shirt basic - black,79.95,39.99,"79,95?€",,"39,99?€",yazubi,,https://www.zalando.de/herren/?q=YAB22O000-Q11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,853,2023/1/29 1:31,24426750
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,H0422O068-A11,,3 PACK - T-Shirt basic - white/ grey /black,44.95,44.95,"44,95?€",,"44,95?€",Hollister Co.,,https://www.zalando.de/herren/?q=H0422O068-A11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,854,2023/1/29 1:31,24426751
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,LEP22O012-A11,,DIEGO - T-Shirt basic - white/raven,54.95,26.95,"54,95?€",,"26,95?€",Les Deux,,https://www.zalando.de/herren/?q=LEP22O012-A11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,855,2023/1/29 1:31,24426752
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,PU142D1U2-Q11,,RUN FAVORITE - Sport T-shirt - black,24.95,24.95,"24,95?€",ab,"24,95?€",Puma,,https://www.zalando.de/herren/?q=PU142D1U2-Q11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,856,2023/1/29 1:31,24426753
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,SO422O04V-A11,,SDGAYLIN - T-Shirt basic - white,14.95,14.95,"14,95?€",,"14,95?€",Solid,,https://www.zalando.de/herren/?q=SO422O04V-A11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,857,2023/1/29 1:31,24426754
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,C6F22O09L-A11,,3 PACK - T-Shirt basic - white,29.99,15,"29,99?€",,"15,00?€",C&A,,https://www.zalando.de/herren/?q=C6F22O09L-A11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,858,2023/1/29 1:31,24426755
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,CZ522O07D-C11,,PETRO - T-Shirt basic - light grey,49.95,49.95,"49,95?€",,"49,95?€",CHASIN',,https://www.zalando.de/herren/?q=CZ522O07D-C11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,859,2023/1/29 1:31,24426756
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,0TA22O038-N11,,T-Shirt basic - khaki,24.9,19.9,"24,90?€",,"19,90?€",Tazzio,,https://www.zalando.de/herren/?q=0TA22O038-N11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,860,2023/1/29 1:31,24426757
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,QS122O0AJ-Q11,,T-Shirt basic - black,12.99,12.99,"12,99?€",,"12,99?€",QS by s.Oliver,,https://www.zalando.de/herren/?q=QS122O0AJ-Q11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,861,2023/1/29 1:31,24426758
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,YO12100PM-Q11,,HEAVY WEIGHT TEE UNISEX - T-Shirt basic - black,19.99,11.99,"19,99?€",,"11,99?€",YOURTURN,,https://www.zalando.de/herren/?q=YO12100PM-Q11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,862,2023/1/29 1:31,24426759
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,DOI22O004-Q11,,2 PACK  - T-Shirt basic - black,44.99,22.5,"44,99?€",,"22,50?€",Dovre,,https://www.zalando.de/herren/?q=DOI22O004-Q11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,863,2023/1/29 1:31,24426760
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,1KE22O0AY-A11,,MT WATER - T-Shirt basic - white,29.98,26.83,"29,98?€",,"26,83?€",Key Largo,,https://www.zalando.de/herren/?q=1KE22O0AY-A11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,864,2023/1/29 1:31,24426761
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,SE622O0MB-Q11,,SLHRELAXCOLMAN200 O NECK TEE - T-Shirt basic - black,29.99,18.09,"29,99?€",ab,"18,09?€",Selected Homme,,https://www.zalando.de/herren/?q=SE622O0MB-Q11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,865,2023/1/29 1:31,24426762
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,C1422O0CN-A11,,STANDARD CREW NECK 2 PACK - T-Shirt basic - white,38.95,38.95,"38,95?€",,"38,95?€",Carhartt WIP,,https://www.zalando.de/herren/?q=C1422O0CN-A11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,866,2023/1/29 1:31,24426763
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,CO422O08M-G11,,EMBROIDERED STAR LEFT CHEST TEE - T-Shirt basic - dark burgundy,20,20,"20,00?€",,"20,00?€",Converse,,https://www.zalando.de/herren/?q=CO422O08M-G11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,867,2023/1/29 1:31,24426764
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,DI622D00H-002,,3PACK - T-Shirt basic - white,48.99,48.99,"48,99?€",,"48,99?€",Dickies,,https://www.zalando.de/herren/?q=DI622D00H-002,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,868,2023/1/29 1:31,24426765
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,PU122O0IX-K11,,ESSENTIALS SMALL LOGO  - T-Shirt basic - dark night,22.95,22.95,"22,95?€",,"22,95?€",Puma,,https://www.zalando.de/herren/?q=PU122O0IX-K11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,869,2023/1/29 1:31,24426766
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,1KE22O0AY-I11,,MT WATER - T-Shirt basic - dusty plum,29.98,26.83,"29,98?€",,"26,83?€",Key Largo,,https://www.zalando.de/herren/?q=1KE22O0AY-I11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,870,2023/1/29 1:31,24426767
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,S5922O007-A11,,UNCOVER - T-Shirt basic - weiss,19.95,19.95,"19,95?€",,"19,95?€",uncover by Schiesser,,https://www.zalando.de/herren/?q=S5922O007-A11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,871,2023/1/29 1:31,24426768
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,S4322O01R-A11,,CLARK - T-Shirt basic - wei?,29.95,29.95,"29,95?€",,"29,95?€",Strellson,,https://www.zalando.de/herren/?q=S4322O01R-A11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,872,2023/1/29 1:31,24426769
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,WEB22O05X-A11,,OVERSIZED SOFT  - T-Shirt basic - white,18,18,"18,00?€",,"18,00?€",Weekday,,https://www.zalando.de/herren/?q=WEB22O05X-A11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,873,2023/1/29 1:31,24426770
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,KK12100IA-I11,,SMALL SIGNATURE ESSENTIAL TEE - T-Shirt basic - violet,29.95,29.95,"29,95?€",,"29,95?€",Karl Kani,,https://www.zalando.de/herren/?q=KK12100IA-I11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,874,2023/1/29 1:31,24426771
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,PO222O09N-Q11,,SHORT SLEEVE - T-Shirt basic - black,79.95,55.95,"79,95?€",,"55,95?€",Polo Ralph Lauren,,https://www.zalando.de/herren/?q=PO222O09N-Q11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,875,2023/1/29 1:31,24426772
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,RE022O079-A11,,CLASSICS SMALL VECTOR - T-Shirt basic - chalk mel,29.95,29.95,"29,95?€",,"29,95?€",Reebok Classic,,https://www.zalando.de/herren/?q=RE022O079-A11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,876,2023/1/29 1:31,24426773
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,BUS22O02D-A11,,REGULAR FIT - T-Shirt basic - white,34.99,19.94,"34,99?€",,"19,94?€",Buratti,,https://www.zalando.de/herren/?q=BUS22O02D-A11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,877,2023/1/29 1:31,24426774
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,JOC42D05U-G11,,SPORT SHORT SLEEVE TOP - Sport T-shirt - gym red/black,34.95,34.95,"34,95?€",,"34,95?€",Jordan,,https://www.zalando.de/herren/?q=JOC42D05U-G11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,878,2023/1/29 1:31,24426775
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,PU122O0IX-B12,,ESSENTIALS SMALL LOGO  - T-Shirt basic - granola,22.95,22.95,"22,95?€",,"22,95?€",Puma,,https://www.zalando.de/herren/?q=PU122O0IX-B12,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,879,2023/1/29 1:31,24426776
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,OS322O02I-I15,,ONSMATT LONGY TEE - T-Shirt basic - purple ash,14.99,14.99,"14,99?€",,"14,99?€",Only & Sons,,https://www.zalando.de/herren/?q=OS322O02I-I15,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,880,2023/1/29 1:31,24426777
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,C1422O04F-K17,,CHASE - T-Shirt basic - dark navy,38.95,38.95,"38,95?€",,"38,95?€",Carhartt WIP,,https://www.zalando.de/herren/?q=C1422O04F-K17,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,881,2023/1/29 1:31,24426778
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,TOB210040-G11,,BADGE TEE - T-Shirt basic - deep crimson,44.95,42.85,"44,95?€",,"42,85?€",Tommy Jeans,,https://www.zalando.de/herren/?q=TOB210040-G11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,882,2023/1/29 1:31,24426779
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,UR622O00W-C11,,T-Shirt basic - charcoal,14.99,14.99,"14,99?€",,"14,99?€",Urban Classics,,https://www.zalando.de/herren/?q=UR622O00W-C11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,883,2023/1/29 1:31,24426780
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,WF522O00I-K12,,T-Shirt basic - navy blue,16,16,"16,00?€",,"16,00?€",WE Fashion,,https://www.zalando.de/herren/?q=WF522O00I-K12,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,884,2023/1/29 1:31,24426781
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,NE2210001-K12,,UNISSENTIALS UNISEX - T-Shirt basic - natural indigo,29.95,29.95,"29,95?€",,"29,95?€",New Balance,,https://www.zalando.de/herren/?q=NE2210001-K12,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,885,2023/1/29 1:31,24426782
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,DEV22O008-E11,,BARROW - T-Shirt basic - gelb,39.95,19.95,"39,95?€",,"19,95?€",Denim Culture,,https://www.zalando.de/herren/?q=DEV22O008-E11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,886,2023/1/29 1:31,24426783
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,KK12100B2-K11,,SMALL SIGNATURE TEE UNISEX - T-Shirt basic - blue,34.95,34.95,"34,95?€",ab,"34,95?€",Karl Kani,,https://www.zalando.de/herren/?q=KK12100B2-K11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,887,2023/1/29 1:31,24426784
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,UR622O09D-B11,,DISTRESSED - T-Shirt basic - darkshadow,24.99,24.99,"24,99?€",ab,"24,99?€",Urban Classics,,https://www.zalando.de/herren/?q=UR622O09D-B11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,888,2023/1/29 1:31,24426785
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,AS142D0B8-Q11,,TIGER TEE - T-Shirt print - performance black graphite grey,24.95,24.95,"24,95?€",,"24,95?€",ASICS,,https://www.zalando.de/herren/?q=AS142D0B8-Q11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,889,2023/1/29 1:31,24426786
